Season,TeamID,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Opp_Score,Opp_FGM,Opp_FGA,Opp_FGM3,Opp_FGA3,Opp_FTM,Opp_FTA,Opp_OR,Opp_DR,Opp_Ast,Opp_TO,Opp_Stl,Opp_Blk,Opp_PF,Poss,OppPoss,Games,Wins,Avg_Off_Eff,Avg_Def_Eff,Net_Rating,EFG_Pct,TO_Rate,OR_Pct,Win_Pct,Overall_Win_Pct,Avg_Score,Avg_FGM,Avg_FGA,Avg_FGM3,Avg_FGA3,Avg_FTM,Avg_FTA,Avg_OR,Avg_DR,Avg_Ast,Avg_TO,Avg_Stl,Avg_Blk,Avg_PF,Avg_Opp_Score,Avg_Opp_FGM,Avg_Opp_FGA,Avg_Opp_FGM3,Avg_Opp_FGA3,Avg_Opp_FTM,Avg_Opp_FTA,Avg_Opp_OR,Avg_Opp_DR,Avg_Opp_Ast,Avg_Opp_TO,Avg_Opp_Stl,Avg_Opp_Blk,Avg_Opp_PF,Home_Win_Pct,Away_Win_Pct,Last_14_Days_Win_Pct,End_Season_Elo,seed
2001,1610612757,7925.0,3004.0,6671.0,466.0,1318.0,1451.0,1901.0,1085.0,2444.0,1926.0,1172.0,702.0,368.0,1613.0,7680.0,2951.0,6508.0,466.0,1285.0,1312.0,1771.0,890.0,2328.0,1945.0,1208.0,612.0,410.0,1651.0,7660.975,7667.225,82,49,103.44636289767296,100.16661830062374,3.2797445970492163,0.48523459751161746,0.1529831385691769,0.3179021388807501,0.5975609756097561,0.5975609756097561,96.64634146341463,36.63414634146341,81.35365853658537,5.682926829268292,16.073170731707318,17.695121951219512,23.182926829268293,13.231707317073171,29.804878048780488,23.48780487804878,14.292682926829269,8.560975609756097,4.487804878048781,19.670731707317074,93.65853658536585,35.98780487804878,79.36585365853658,5.682926829268292,15.670731707317072,16.0,21.597560975609756,10.853658536585366,28.390243902439025,23.71951219512195,14.731707317073171,7.463414634146342,5.0,20.134146341463413,0.7317073170731707,0.4634146341463415,0.625,1599.9770300198415,9
2001,1610612758,8578.0,3267.0,7003.0,426.0,1160.0,1618.0,2154.0,1013.0,2702.0,1958.0,1128.0,741.0,375.0,1560.0,7954.0,3128.0,7108.0,386.0,1145.0,1312.0,1764.0,1065.0,2617.0,1839.0,1246.0,633.0,387.0,1827.0,8141.15,8126.9,82,61,105.36594952801508,97.87249750827499,7.49345201974009,0.4969298871912038,0.13855536379995456,0.2790633608815427,0.7439024390243902,0.7439024390243902,104.60975609756098,39.84146341463415,85.40243902439025,5.195121951219512,14.146341463414634,19.73170731707317,26.26829268292683,12.353658536585366,32.951219512195124,23.878048780487806,13.75609756097561,9.036585365853659,4.573170731707317,19.024390243902438,97.0,38.146341463414636,86.6829268292683,4.7073170731707314,13.963414634146341,16.0,21.51219512195122,12.987804878048781,31.914634146341463,22.426829268292682,15.195121951219512,7.719512195121951,4.719512195121951,22.28048780487805,0.8780487804878049,0.6097560975609756,0.7777777777777778,1699.0015623347613,2
2001,1610612759,7932.0,2913.0,6363.0,438.0,1211.0,1668.0,2249.0,907.0,2566.0,1643.0,1180.0,625.0,537.0,1575.0,7423.0,2883.0,6775.0,374.0,1108.0,1283.0,1651.0,1003.0,2429.0,1543.0,1192.0,635.0,428.0,1896.0,7704.275,7748.225,82,58,102.95582647296469,95.80258704412947,7.153239428835221,0.49222065063649223,0.15316171865620062,0.27188249400479614,0.7073170731707317,0.7073170731707317,96.73170731707317,35.52439024390244,77.59756097560975,5.341463414634147,14.768292682926829,20.341463414634145,27.426829268292682,11.060975609756097,31.29268292682927,20.036585365853657,14.390243902439025,7.621951219512195,6.548780487804878,19.20731707317073,90.52439024390245,35.15853658536585,82.6219512195122,4.560975609756097,13.512195121951219,15.646341463414634,20.134146341463413,12.231707317073171,29.621951219512194,18.817073170731707,14.536585365853659,7.7439024390243905,5.219512195121951,23.121951219512194,0.7804878048780488,0.6341463414634146,1.0,1701.5889900672346,3
2001,1610612760,8014.0,3131.0,6681.0,489.0,1292.0,1263.0,1672.0,968.0,2333.0,1926.0,1124.0,698.0,364.0,1732.0,7766.0,2966.0,6605.0,472.0,1374.0,1362.0,1844.0,1091.0,2326.0,1832.0,1254.0,568.0,400.0,1627.0,7631.2,7643.9,82,45,105.01624908271307,101.59735213699814,3.418896945714934,0.5052387367160605,0.14729007233462627,0.2938676381299332,0.5487804878048781,0.5487804878048781,97.73170731707317,38.18292682926829,81.47560975609755,5.963414634146342,15.75609756097561,15.402439024390244,20.390243902439025,11.804878048780488,28.451219512195124,23.48780487804878,13.707317073170731,8.512195121951219,4.439024390243903,21.121951219512194,94.70731707317073,36.170731707317074,80.54878048780488,5.7560975609756095,16.75609756097561,16.609756097560975,22.48780487804878,13.304878048780488,28.365853658536587,22.341463414634145,15.292682926829269,6.926829268292683,4.878048780487805,19.841463414634145,0.6341463414634146,0.4634146341463415,0.2857142857142857,1543.3783992372653,11
2001,1610612761,7494.0,2919.0,6727.0,387.0,1109.0,1269.0,1717.0,1114.0,2336.0,1779.0,1174.0,688.0,454.0,1771.0,7530.0,2820.0,6390.0,377.0,1089.0,1513.0,2011.0,995.0,2436.0,1629.0,1250.0,628.0,393.0,1612.0,7602.575,7600.225,82,42,98.57186545348122,99.07601419694811,-0.5041487434668852,0.46268767652742676,0.154421363814234,0.31380281690140843,0.5121951219512195,0.5121951219512195,91.39024390243902,35.59756097560975,82.03658536585365,4.719512195121951,13.524390243902438,15.475609756097562,20.9390243902439,13.585365853658537,28.48780487804878,21.695121951219512,14.317073170731707,8.390243902439025,5.536585365853658,21.597560975609756,91.82926829268293,34.390243902439025,77.92682926829268,4.597560975609756,13.28048780487805,18.451219512195124,24.524390243902438,12.134146341463415,29.70731707317073,19.865853658536587,15.24390243902439,7.658536585365853,4.7926829268292686,19.658536585365855,0.5853658536585366,0.43902439024390244,0.7777777777777778,1509.5291378457061,16
2001,1610612762,7871.0,2869.0,6374.0,280.0,842.0,1853.0,2430.0,1109.0,2349.0,1999.0,1353.0,749.0,523.0,1971.0,7798.0,2777.0,6218.0,465.0,1215.0,1779.0,2308.0,927.0,2204.0,1585.0,1371.0,748.0,548.0,2069.0,7772.25,7758.3,82,44,101.2705458522307,100.51171003957052,0.7588358126601804,0.472074050831503,0.17408086461449387,0.334741925747057,0.5365853658536586,0.5365853658536586,95.98780487804878,34.98780487804878,77.73170731707317,3.4146341463414633,10.268292682926829,22.597560975609756,29.634146341463413,13.524390243902438,28.646341463414632,24.378048780487806,16.5,9.134146341463415,6.378048780487805,24.036585365853657,95.09756097560975,33.86585365853659,75.82926829268293,5.670731707317073,14.817073170731707,21.695121951219512,28.146341463414632,11.304878048780488,26.878048780487806,19.329268292682926,16.71951219512195,9.121951219512194,6.682926829268292,25.23170731707317,0.6097560975609756,0.4634146341463415,0.375,1541.1373712979655,12
2001,1610612763,7372.0,2851.0,6535.0,336.0,1096.0,1334.0,1883.0,984.0,2413.0,1785.0,1344.0,646.0,488.0,1571.0,7982.0,3119.0,6829.0,398.0,1112.0,1346.0,1788.0,1135.0,2560.0,1961.0,1207.0,781.0,457.0,1784.0,7789.425,7750.3,82,23,94.64113204761584,102.98956169438603,-8.348429646770185,0.46197398622800306,0.17254161892565884,0.27765237020316025,0.2804878048780488,0.2804878048780488,89.90243902439025,34.76829268292683,79.6951219512195,4.097560975609756,13.365853658536585,16.26829268292683,22.963414634146343,12.0,29.426829268292682,21.76829268292683,16.390243902439025,7.878048780487805,5.951219512195122,19.158536585365855,97.34146341463415,38.03658536585366,83.28048780487805,4.853658536585366,13.560975609756097,16.414634146341463,21.804878048780488,13.841463414634147,31.21951219512195,23.914634146341463,14.71951219512195,9.524390243902438,5.573170731707317,21.75609756097561,0.36585365853658536,0.1951219512195122,0.4444444444444444,1346.7855545764405,28
2001,1610612764,7609.0,2938.0,6664.0,305.0,786.0,1428.0,1866.0,1055.0,2393.0,1715.0,1068.0,570.0,354.0,1763.0,7724.0,2953.0,6534.0,422.0,1191.0,1396.0,1849.0,960.0,2376.0,1818.0,1095.0,573.0,414.0,1713.0,7563.35,7547.275,82,37,100.60356852452948,102.34157361431775,-1.738005089788274,0.4637605042016807,0.1412072692656032,0.3074905275429904,0.45121951219512196,0.45121951219512196,92.79268292682927,35.829268292682926,81.26829268292683,3.7195121951219514,9.585365853658537,17.414634146341463,22.75609756097561,12.865853658536585,29.182926829268293,20.914634146341463,13.024390243902438,6.951219512195122,4.317073170731708,21.5,94.1951219512195,36.01219512195122,79.6829268292683,5.146341463414634,14.524390243902438,17.024390243902438,22.548780487804876,11.707317073170731,28.975609756097562,22.170731707317074,13.353658536585366,6.987804878048781,5.048780487804878,20.890243902439025,0.5365853658536586,0.36585365853658536,0.3333333333333333,1422.6107824554745,20
2001,1610612765,7735.0,2845.0,6300.0,567.0,1509.0,1478.0,1954.0,810.0,2366.0,1765.0,1193.0,648.0,565.0,1695.0,7560.0,2926.0,6546.0,359.0,993.0,1349.0,1787.0,991.0,2511.0,1638.0,1273.0,651.0,335.0,1874.0,7611.15,7676.825,82,50,101.6272179631199,98.47821202124577,3.1490059418741367,0.4965873015873016,0.15674372466710024,0.24390243902439024,0.6097560975609756,0.6097560975609756,94.32926829268293,34.69512195121951,76.82926829268293,6.914634146341464,18.402439024390244,18.024390243902438,23.829268292682926,9.878048780487806,28.853658536585368,21.524390243902438,14.548780487804878,7.902439024390244,6.890243902439025,20.670731707317074,92.1951219512195,35.68292682926829,79.82926829268293,4.378048780487805,12.109756097560975,16.451219512195124,21.79268292682927,12.085365853658537,30.621951219512194,19.975609756097562,15.524390243902438,7.939024390243903,4.085365853658536,22.853658536585368,0.6341463414634146,0.5853658536585366,0.625,1581.6969645462375,7
2001,1610612766,7700.0,2893.0,6580.0,346.0,994.0,1568.0,2105.0,1059.0,2505.0,1759.0,1150.0,653.0,456.0,1747.0,7621.0,2850.0,6594.0,433.0,1156.0,1488.0,1938.0,963.0,2399.0,1639.0,1140.0,625.0,422.0,1703.0,7670.875,7691.55,82,44,100.37968289145631,99.0827596518257,1.2969232396306154,0.46595744680851064,0.1499177082145127,0.30624638519375363,0.5365853658536586,0.5365853658536586,93.90243902439025,35.28048780487805,80.2439024390244,4.219512195121951,12.121951219512194,19.121951219512194,25.670731707317074,12.914634146341463,30.548780487804876,21.451219512195124,14.024390243902438,7.963414634146342,5.560975609756097,21.304878048780488,92.9390243902439,34.75609756097561,80.41463414634147,5.280487804878049,14.097560975609756,18.146341463414632,23.634146341463413,11.74390243902439,29.25609756097561,19.98780487804878,13.902439024390244,7.621951219512195,5.146341463414634,20.76829268292683,0.5121951219512195,0.5609756097560976,0.6666666666666666,1545.9131555394401,12
2001,1610616833,240.0,100.0,216.0,18.0,58.0,22.0,26.0,30.0,72.0,58.0,30.0,22.0,6.0,24.0,270.0,112.0,240.0,26.0,60.0,20.0,28.0,54.0,72.0,78.0,30.0,22.0,6.0,24.0,228.35,229.3,2,0,105.1018173855923,117.74967291757523,-12.647855531982927,0.5046296296296297,0.13137727173199037,0.29411764705882354,0.0,0.0,120.0,50.0,108.0,9.0,29.0,11.0,13.0,15.0,36.0,29.0,15.0,11.0,3.0,12.0,135.0,56.0,120.0,13.0,30.0,10.0,14.0,27.0,36.0,39.0,15.0,11.0,3.0,12.0,0.0,,0.0,1477.1334566602143,31
2001,1610616834,270.0,112.0,240.0,26.0,60.0,20.0,28.0,54.0,72.0,78.0,30.0,22.0,6.0,24.0,240.0,100.0,216.0,18.0,58.0,22.0,26.0,30.0,72.0,58.0,30.0,22.0,6.0,24.0,229.3,228.35,2,2,117.74967291757523,105.1018173855923,12.647855531982927,0.5208333333333334,0.13083296990841692,0.42857142857142855,1.0,1.0,135.0,56.0,120.0,13.0,30.0,10.0,14.0,27.0,36.0,39.0,15.0,11.0,3.0,12.0,120.0,50.0,108.0,9.0,29.0,11.0,13.0,15.0,36.0,29.0,15.0,11.0,3.0,12.0,,1.0,1.0,1522.8665433397857,1
2002,1610612737,7714.0,2859.0,6434.0,402.0,1141.0,1594.0,2011.0,937.0,2558.0,1679.0,1367.0,611.0,473.0,1783.0,8006.0,3015.0,6908.0,446.0,1243.0,1530.0,2013.0,1073.0,2420.0,1771.0,1068.0,738.0,409.0,1668.0,7819.225,7859.175,82,35,98.65427839715572,101.86819863408054,-3.213920236924821,0.47559838358719303,0.17482551020081913,0.27911826035150433,0.4268292682926829,0.4268292682926829,94.07317073170732,34.86585365853659,78.46341463414635,4.902439024390244,13.914634146341463,19.4390243902439,24.524390243902438,11.426829268292684,31.195121951219512,20.475609756097562,16.670731707317074,7.451219512195122,5.7682926829268295,21.74390243902439,97.63414634146342,36.76829268292683,84.2439024390244,5.439024390243903,15.158536585365853,18.658536585365855,24.548780487804876,13.085365853658537,29.51219512195122,21.597560975609756,13.024390243902438,9.0,4.987804878048781,20.341463414634145,0.6341463414634146,0.21951219512195122,0.75,1455.190660534765,23
2002,1610612738,8545.0,3034.0,7300.0,805.0,2398.0,1672.0,2234.0,937.0,2790.0,1782.0,1288.0,806.0,346.0,2017.0,8583.0,3128.0,7238.0,522.0,1567.0,1805.0,2402.0,1055.0,3085.0,2045.0,1461.0,696.0,410.0,2033.0,8712.15,8784.95,92,48,98.08141503532424,97.70118213535648,0.38023289996776555,0.4707534246575342,0.1478395114868316,0.23296867230233714,0.5217391304347826,0.5217391304347826,92.8804347826087,32.97826086956522,79.34782608695652,8.75,26.065217391304348,18.17391304347826,24.282608695652176,10.184782608695652,30.32608695652174,19.369565217391305,14.0,8.76086956521739,3.760869565217391,21.92391304347826,93.29347826086956,34.0,78.67391304347827,5.673913043478261,17.032608695652176,19.619565217391305,26.108695652173914,11.467391304347826,33.53260869565217,22.22826086956522,15.880434782608695,7.565217391304348,4.456521739130435,22.097826086956523,0.6086956521739131,0.43478260869565216,0.16666666666666666,1482.9927990807846,16
2002,1610612739,7495.0,2850.0,6746.0,293.0,896.0,1502.0,2012.0,1118.0,2542.0,1712.0,1498.0,636.0,521.0,1864.0,8284.0,3072.0,6786.0,428.0,1197.0,1712.0,2219.0,932.0,2491.0,1972.0,1162.0,802.0,494.0,1709.0,8081.7,8070.025,82,17,92.74038877958846,102.6514787748489,-9.91108999526044,0.44418914912540763,0.18535704121657573,0.30978110279855914,0.2073170731707317,0.2073170731707317,91.40243902439025,34.75609756097561,82.26829268292683,3.573170731707317,10.926829268292684,18.317073170731707,24.536585365853657,13.634146341463415,31.0,20.878048780487806,18.26829268292683,7.7560975609756095,6.353658536585366,22.73170731707317,101.02439024390245,37.46341463414634,82.7560975609756,5.219512195121951,14.597560975609756,20.878048780487806,27.0609756097561,11.365853658536585,30.378048780487806,24.048780487804876,14.170731707317072,9.78048780487805,6.024390243902439,20.841463414634145,0.34146341463414637,0.07317073170731707,0.3333333333333333,1280.7976194853022,29
2002,1610612740,8256.0,3117.0,7158.0,442.0,1178.0,1580.0,2062.0,1171.0,2636.0,1927.0,1293.0,700.0,424.0,1922.0,8093.0,3058.0,6972.0,364.0,1075.0,1613.0,2095.0,983.0,2529.0,1748.0,1278.0,694.0,441.0,1891.0,8259.45,8262.125,88,49,99.95822966420282,97.95300845726736,2.0052212069354596,0.46633137747974296,0.1565479541615967,0.3164864864864865,0.5568181818181818,0.5568181818181818,93.81818181818181,35.42045454545455,81.3409090909091,5.0227272727272725,13.386363636363637,17.954545454545453,23.431818181818183,13.306818181818182,29.954545454545453,21.897727272727273,14.693181818181818,7.954545454545454,4.818181818181818,21.84090909090909,91.9659090909091,34.75,79.22727272727273,4.136363636363637,12.215909090909092,18.329545454545453,23.806818181818183,11.170454545454545,28.738636363636363,19.863636363636363,14.522727272727273,7.886363636363637,5.011363636363637,21.488636363636363,0.6818181818181818,0.4318181818181818,0.3333333333333333,1536.7792387877007,12
2002,1610612741,7786.0,2991.0,6714.0,349.0,997.0,1455.0,2014.0,985.0,2541.0,1782.0,1388.0,605.0,461.0,2028.0,8207.0,2991.0,6817.0,431.0,1333.0,1794.0,2394.0,1117.0,2572.0,1949.0,1208.0,768.0,413.0,1796.0,8073.65,8045.15,82,30,96.43717525530585,102.0117710670404,-5.574595811734554,0.471477509681263,0.17191728648133126,0.2769187517570987,0.36585365853658536,0.36585365853658536,94.95121951219512,36.47560975609756,81.8780487804878,4.2560975609756095,12.158536585365853,17.74390243902439,24.5609756097561,12.012195121951219,30.98780487804878,21.73170731707317,16.926829268292682,7.378048780487805,5.621951219512195,24.73170731707317,100.08536585365853,36.47560975609756,83.13414634146342,5.2560975609756095,16.25609756097561,21.878048780487806,29.195121951219512,13.621951219512194,31.365853658536587,23.76829268292683,14.731707317073171,9.365853658536585,5.036585365853658,21.902439024390244,0.6585365853658537,0.07317073170731707,0.5,1398.3310824784494,24
2002,1610612742,10526.0,3935.0,8703.0,820.0,2131.0,1836.0,2215.0,1135.0,3162.0,2245.0,1187.0,786.0,552.0,2216.0,9900.0,3672.0,8330.0,609.0,1780.0,1947.0,2656.0,1305.0,3350.0,2243.0,1579.0,685.0,411.0,2187.0,9807.125,9865.6,102,70,107.33012988006169,100.34868634446967,6.981443535592021,0.49925313110421693,0.12103445199281135,0.2530657748049052,0.6862745098039216,0.6862745098039216,103.19607843137256,38.57843137254902,85.32352941176471,8.03921568627451,20.892156862745097,18.0,21.715686274509803,11.127450980392156,31.0,22.00980392156863,11.637254901960784,7.705882352941177,5.411764705882353,21.725490196078432,97.05882352941177,36.0,81.66666666666667,5.970588235294118,17.45098039215686,19.08823529411765,26.03921568627451,12.794117647058824,32.84313725490196,21.99019607843137,15.480392156862745,6.715686274509804,4.029411764705882,21.441176470588236,0.75,0.62,0.375,1661.4980197733603,4
2002,1610612743,6901.0,2689.0,6544.0,229.0,824.0,1294.0,1850.0,1112.0,2363.0,1737.0,1514.0,712.0,422.0,2056.0,7580.0,2696.0,6087.0,420.0,1134.0,1768.0,2337.0,861.0,2443.0,1764.0,1405.0,742.0,538.0,1789.0,7824.75,7741.075,82,17,88.19451100674142,97.91921664626683,-9.72470563952541,0.42840770171149145,0.19348860985973992,0.3127988748241913,0.2073170731707317,0.2073170731707317,84.15853658536585,32.792682926829265,79.8048780487805,2.792682926829268,10.048780487804878,15.78048780487805,22.5609756097561,13.560975609756097,28.817073170731707,21.182926829268293,18.463414634146343,8.682926829268293,5.146341463414634,25.073170731707318,92.4390243902439,32.8780487804878,74.23170731707317,5.121951219512195,13.829268292682928,21.5609756097561,28.5,10.5,29.79268292682927,21.51219512195122,17.134146341463413,9.048780487804878,6.560975609756097,21.817073170731707,0.3170731707317073,0.0975609756097561,0.0,1272.9291061450233,29
2002,1610612744,8400.0,3061.0,6941.0,425.0,1235.0,1853.0,2382.0,1284.0,2546.0,1712.0,1295.0,594.0,506.0,1786.0,8493.0,3240.0,7175.0,438.0,1177.0,1575.0,2084.0,1204.0,2388.0,1934.0,1121.0,710.0,491.0,1936.0,8083.45,8081.9,82,38,103.9160259542646,105.0866751630186,-1.170649208754,0.4716179224895548,0.1602038733461579,0.34967320261437906,0.4634146341463415,0.4634146341463415,102.4390243902439,37.329268292682926,84.64634146341463,5.182926829268292,15.060975609756097,22.597560975609756,29.048780487804876,15.658536585365853,31.048780487804876,20.878048780487806,15.792682926829269,7.2439024390243905,6.170731707317073,21.78048780487805,103.57317073170732,39.51219512195122,87.5,5.341463414634147,14.353658536585366,19.20731707317073,25.414634146341463,14.682926829268293,29.121951219512194,23.585365853658537,13.670731707317072,8.658536585365853,5.987804878048781,23.609756097560975,0.5853658536585366,0.34146341463414637,0.2857142857142857,1462.160718386053,20
2002,1610612745,7688.0,2840.0,6461.0,439.0,1267.0,1569.0,2044.0,1024.0,2564.0,1506.0,1276.0,594.0,493.0,1602.0,7567.0,2891.0,6681.0,386.0,1113.0,1399.0,1805.0,979.0,2353.0,1683.0,1082.0,663.0,381.0,1794.0,7683.9,7641.375,82,43,100.05335832064446,99.02668040764915,1.0266779129953107,0.47353350874477634,0.16606150522521115,0.30322771690849865,0.524390243902439,0.524390243902439,93.7560975609756,34.63414634146341,78.79268292682927,5.353658536585366,15.451219512195122,19.134146341463413,24.926829268292682,12.487804878048781,31.26829268292683,18.365853658536587,15.560975609756097,7.2439024390243905,6.012195121951219,19.536585365853657,92.28048780487805,35.25609756097561,81.47560975609755,4.7073170731707314,13.573170731707316,17.0609756097561,22.01219512195122,11.939024390243903,28.695121951219512,20.524390243902438,13.195121951219512,8.085365853658537,4.646341463414634,21.878048780487806,0.6829268292682927,0.36585365853658536,0.625,1514.01819495515,14
2002,1610612746,7693.0,2835.0,6490.0,390.0,1178.0,1633.0,2177.0,1008.0,2462.0,1605.0,1291.0,574.0,461.0,1784.0,8031.0,3035.0,6787.0,454.0,1244.0,1507.0,1946.0,1046.0,2460.0,1840.0,1152.0,652.0,418.0,1844.0,7807.075,7817.35,82,27,98.53882536033022,102.73302333911107,-4.194197978780849,0.46687211093990755,0.16536282794772691,0.2906574394463668,0.32926829268292684,0.32926829268292684,93.8170731707317,34.573170731707314,79.14634146341463,4.7560975609756095,14.365853658536585,19.914634146341463,26.548780487804876,12.292682926829269,30.024390243902438,19.573170731707318,15.74390243902439,7.0,5.621951219512195,21.75609756097561,97.9390243902439,37.01219512195122,82.76829268292683,5.536585365853658,15.170731707317072,18.378048780487806,23.73170731707317,12.75609756097561,30.0,22.4390243902439,14.048780487804878,7.951219512195122,5.097560975609756,22.48780487804878,0.3902439024390244,0.2682926829268293,0.5,1386.5003029368982,26
2002,1610612747,9433.0,3539.0,7856.0,571.0,1607.0,1784.0,2442.0,1226.0,2925.0,2160.0,1353.0,723.0,534.0,2162.0,9239.0,3424.0,7684.0,528.0,1381.0,1863.0,2449.0,1073.0,2878.0,2005.0,1343.0,731.0,357.0,2198.0,9142.95,9117.275,94,56,103.17238965541755,101.33510286790735,1.8372867875101946,0.48682535641547864,0.14798287204895574,0.2987329434697856,0.5957446808510638,0.5957446808510638,100.35106382978724,37.648936170212764,83.57446808510639,6.074468085106383,17.095744680851062,18.97872340425532,25.97872340425532,13.042553191489361,31.117021276595743,22.97872340425532,14.393617021276595,7.691489361702128,5.680851063829787,23.0,98.2872340425532,36.42553191489362,81.74468085106383,5.617021276595745,14.691489361702128,19.819148936170212,26.0531914893617,11.414893617021276,30.617021276595743,21.329787234042552,14.287234042553191,7.776595744680851,3.797872340425532,23.382978723404257,0.7446808510638298,0.44680851063829785,0.42857142857142855,1666.69395759229,7
2002,1610612748,7016.0,2688.0,6517.0,348.0,1100.0,1292.0,1689.0,948.0,2464.0,1501.0,1167.0,592.0,324.0,1856.0,7430.0,2713.0,6208.0,406.0,1149.0,1598.0,2129.0,872.0,2587.0,1482.0,1173.0,626.0,436.0,1671.0,7538.275,7520.275,82,25,93.0716908045939,98.79957847286171,-5.727887668267812,0.4391591222955348,0.15480995320547475,0.2681753889674682,0.3048780487804878,0.3048780487804878,85.5609756097561,32.78048780487805,79.47560975609755,4.2439024390243905,13.414634146341463,15.75609756097561,20.597560975609756,11.560975609756097,30.048780487804876,18.304878048780488,14.231707317073171,7.219512195121951,3.951219512195122,22.634146341463413,90.60975609756098,33.08536585365854,75.70731707317073,4.951219512195122,14.012195121951219,19.48780487804878,25.963414634146343,10.634146341463415,31.548780487804876,18.073170731707318,14.304878048780488,7.634146341463414,5.317073170731708,20.378048780487806,0.3902439024390244,0.21951219512195122,0.2857142857142857,1339.2392547126465,27
2002,1610612749,8745.0,3264.0,7147.0,623.0,1628.0,1594.0,2060.0,926.0,2529.0,1944.0,1120.0,665.0,367.0,1984.0,8752.0,3262.0,7115.0,509.0,1364.0,1719.0,2302.0,1107.0,2729.0,2038.0,1275.0,574.0,352.0,1844.0,8319.5,8376.45,88,44,105.11449005348878,104.48340287353233,0.6310871799564524,0.5002798376941374,0.13462347496844762,0.2533515731874145,0.5,0.5,99.375,37.09090909090909,81.2159090909091,7.079545454545454,18.5,18.113636363636363,23.40909090909091,10.522727272727273,28.738636363636363,22.09090909090909,12.727272727272727,7.556818181818182,4.170454545454546,22.545454545454547,99.45454545454545,37.06818181818182,80.85227272727273,5.784090909090909,15.5,19.53409090909091,26.15909090909091,12.579545454545455,31.011363636363637,23.15909090909091,14.488636363636363,6.5227272727272725,4.0,20.954545454545453,0.5909090909090909,0.4090909090909091,0.3333333333333333,1489.0926123066124,18
2002,1610612750,8649.0,3397.0,7295.0,324.0,888.0,1531.0,1981.0,1012.0,2814.0,2202.0,1213.0,594.0,454.0,1849.0,8517.0,3245.0,7404.0,521.0,1495.0,1506.0,2015.0,1056.0,2626.0,2027.0,1185.0,622.0,439.0,1830.0,8436.975,8490.125,88,53,102.51304525614925,100.31654422049145,2.1965010356578034,0.48786840301576423,0.1437719087706198,0.27817482133040133,0.6022727272727273,0.6022727272727273,98.2840909090909,38.60227272727273,82.89772727272727,3.6818181818181817,10.090909090909092,17.397727272727273,22.511363636363637,11.5,31.977272727272727,25.022727272727273,13.784090909090908,6.75,5.159090909090909,21.011363636363637,96.7840909090909,36.875,84.13636363636364,5.920454545454546,16.988636363636363,17.113636363636363,22.897727272727273,12.0,29.84090909090909,23.03409090909091,13.465909090909092,7.068181818181818,4.988636363636363,20.795454545454547,0.7727272727272727,0.4318181818181818,0.3333333333333333,1597.574734782636,6
2002,1610612751,9693.0,3590.0,8196.0,439.0,1307.0,2074.0,2736.0,1262.0,3158.0,2313.0,1509.0,866.0,459.0,2274.0,9198.0,3411.0,7991.0,537.0,1507.0,1839.0,2465.0,1123.0,3066.0,1990.0,1654.0,850.0,551.0,2360.0,9742.6,9692.875,102,63,99.49089565413749,94.89444566240667,4.596449991730822,0.46479990239141045,0.15488678586824872,0.2915896487985213,0.6176470588235294,0.6176470588235294,95.02941176470588,35.19607843137255,80.3529411764706,4.303921568627451,12.813725490196079,20.333333333333332,26.823529411764707,12.372549019607844,30.96078431372549,22.676470588235293,14.794117647058824,8.490196078431373,4.5,22.294117647058822,90.17647058823529,33.44117647058823,78.34313725490196,5.264705882352941,14.77450980392157,18.029411764705884,24.166666666666668,11.009803921568627,30.058823529411764,19.50980392156863,16.215686274509803,8.333333333333334,5.401960784313726,23.137254901960784,0.7843137254901961,0.45098039215686275,0.3333333333333333,1605.896736536139,5
2002,1610612752,7860.0,2967.0,6725.0,606.0,1582.0,1320.0,1620.0,842.0,2376.0,1800.0,1149.0,579.0,255.0,1888.0,7971.0,2961.0,6478.0,358.0,1053.0,1691.0,2193.0,935.0,2613.0,1732.0,1179.0,627.0,308.0,1631.0,7801.5,7763.675,82,37,100.74985579696212,102.6704492395676,-1.9205934426054796,0.4862453531598513,0.1472793693520477,0.24370477568740956,0.45121951219512196,0.45121951219512196,95.85365853658537,36.18292682926829,82.01219512195122,7.390243902439025,19.29268292682927,16.097560975609756,19.75609756097561,10.268292682926829,28.975609756097562,21.951219512195124,14.012195121951219,7.060975609756097,3.1097560975609757,23.024390243902438,97.20731707317073,36.109756097560975,79.0,4.365853658536586,12.841463414634147,20.621951219512194,26.74390243902439,11.402439024390244,31.865853658536587,21.121951219512194,14.378048780487806,7.646341463414634,3.7560975609756095,19.890243902439025,0.5853658536585366,0.3170731707317073,0.625,1466.721860003852,21
